uid,lat,lon,heading,country,city,district,ward,image_path
18231,10.746160793862543,106.6596747896179,64.70831003756436,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18290.jpg
18232,10.745968699460231,106.65926100094494,160.0343119539937,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18291.jpg
18233,10.745562553579816,106.65938014184503,160.0343119539937,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18292.jpg
18234,10.744407599458947,106.6559592009472,241.8388189686777,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18293.jpg
18235,10.744195338448666,106.65555561624916,241.8388189686777,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18294.jpg
18236,10.74398307682712,106.65515203205813,241.8388189686777,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18295.jpg
18237,10.743770814594342,106.65474844837412,241.8388189686777,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18296.jpg
18238,10.744407599458947,106.6559592009472,329.82808645549227,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18297.jpg
18239,10.744797741949402,106.65572834089916,329.82808645549227,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18298.jpg
18240,10.746146999460104,106.65913730094516,43.42416807605849,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18299.jpg
18241,10.746476385415304,106.65945035585926,43.42416807605849,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18300.jpg
18242,10.746803662089448,106.65976564827558,43.42416807605849,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18301.jpg
18243,10.746291699462809,106.6642503009404,212.44299286461973,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18302.jpg
18244,10.746031772844232,106.66421178343316,212.44299286461973,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18303.jpg
18245,10.730777699458418,106.64696380094814,67.39718972991734,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18304.jpg
18246,10.7309504731733,106.6473861930587,67.39718972991734,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18305.jpg
18247,10.730777699458418,106.64696380094814,248.36969425515545,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18306.jpg
18248,10.730624688217189,106.6465338020563,248.36969425515545,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18307.jpg
18249,10.73045293790356,106.6461109836201,248.36969425515545,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18308.jpg
18250,10.730281186942328,106.64568816558916,248.36969425515545,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18309.jpg
18251,10.72706339946225,106.6519265009414,1.40410897444423,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18310.jpg
18252,10.727515288316646,106.65193777430508,1.40410897444423,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18311.jpg
18253,10.72706339946225,106.6519265009414,269.9134316163999,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18312.jpg
18254,10.727062720575365,106.65146940923422,269.9134316163999,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18313.jpg
18255,10.73755899945433,106.64333880095532,148.32359501574896,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18314.jpg
18256,10.73755899945433,106.64333880095532,51.83599582190488,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18315.jpg
18257,10.737837193712467,106.64369908907987,51.83599582190488,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18316.jpg
18258,10.736230099452422,106.63899440095872,238.1112981901084,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18317.jpg
18259,10.735973807141017,106.63861797854842,238.1112981901084,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18318.jpg
18260,10.735726049100665,106.63823582444476,238.1112981901084,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18319.jpg
18261,10.735502928529987,106.63783828192516,238.1112981901084,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18320.jpg
18262,10.735279807361705,106.63744073993736,238.1112981901084,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18321.jpg
18263,10.738447899453734,106.6427423009564,164.8378021205376,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18322.jpg
18264,10.738176675889498,106.64239439446196,164.8378021205376,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18323.jpg
18265,10.737790314901636,106.64258584526183,164.8378021205376,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18324.jpg
18266,10.737437859199389,106.6428689944422,164.8378021205376,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18325.jpg
18267,10.738447899453734,106.6427423009564,57.88019943224794,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18326.jpg
18268,10.73868752898314,106.64312989584754,57.88019943224794,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18327.jpg
18269,10.727016099463048,106.65338830093997,0.9947308403536193,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18328.jpg
18270,10.727468056483296,106.65339628787758,0.9947308403536193,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18329.jpg
18271,10.727016099463048,106.65338830093997,271.8874237559671,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18330.jpg
18272,10.727030863049382,106.6529314529729,271.8874237559671,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18331.jpg
18273,10.727045672874407,106.65247460640556,271.8874237559671,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18332.jpg
18274,10.72579749946236,106.65140000094117,181.6595584025963,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18333.jpg
18275,10.72534566502001,106.6513866771846,181.6595584025963,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18334.jpg
18276,10.724893830558717,106.65137335356955,181.6595584025963,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18335.jpg
18277,10.72579749946236,106.65140000094117,3.553947596430092,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18336.jpg
18278,10.726248645345748,106.65142851886512,3.553947596430092,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18337.jpg
18279,10.72579749946236,106.65140000094117,96.00101605721318,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18338.jpg
18280,10.72575054369587,106.6518546183882,96.00101605721318,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18339.jpg
18281,10.72579749946236,106.65140000094117,271.20300437807083,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18340.jpg
18282,10.725894499454478,106.63676290095508,111.45752226532709,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18341.jpg
18283,10.72572974012593,106.63718808874845,111.45752226532709,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18342.jpg
18284,10.733341299454311,106.64082310095536,327.6274850215351,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18343.jpg
18285,10.729567799453523,106.63714430095678,214.3454941824117,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18344.jpg
18286,10.729198081906327,106.63688135045778,214.3454941824117,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18345.jpg
18287,10.732742099454091,106.64005550095578,232.47309679175305,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18346.jpg
18288,10.732469225437624,106.63969108089422,232.47309679175305,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18347.jpg
18289,10.732742099454091,106.64005550095578,339.4336538454338,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18348.jpg
18290,10.733156752267869,106.63987526250638,339.4336538454338,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18349.jpg
18291,10.729532399457025,106.6436381009506,115.17965880140244,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18350.jpg
18292,10.729110098086108,106.64380112605492,115.17965880140244,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18351.jpg
18293,10.728732962736284,106.64400575669494,115.17965880140244,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18352.jpg
18294,10.728993574138666,106.64424554033968,115.17965880140244,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18353.jpg
18295,10.72572449945477,106.63720310095457,291.4576041904194,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18354.jpg
18296,10.725887958083405,106.63677738185588,291.4576041904194,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18355.jpg
18297,10.72572449945477,106.63720310095457,73.59196338356195,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18356.jpg
18298,10.725887799481765,106.63760573132777,73.59196338356195,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18357.jpg
18299,10.728674999461765,106.65196660094225,181.39771056763607,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18358.jpg
18300,10.728223109395618,106.65195537889488,181.39771056763607,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18359.jpg
18301,10.728674999461765,106.65196660094225,1.0374555594310488,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18360.jpg
18302,10.7291269506951,106.651974930946,1.0374555594310488,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18361.jpg
18303,10.728674999461765,106.65196660094225,271.2350812548786,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18362.jpg
18304,10.728684679409552,106.65150961111851,271.2350812548786,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18363.jpg
18305,10.728674999461765,106.65196660094225,91.22398900702728,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18364.jpg
18306,10.728665405776924,106.6524235925094,91.22398900702728,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18365.jpg
18307,10.72865581142473,106.6528805839456,91.22398900702728,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18366.jpg
18308,10.736463599456116,106.64600430095224,329.057471190061,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18367.jpg
18309,10.736850628550371,106.64576814401748,329.057471190061,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18368.jpg
18310,10.72479369946266,106.65137040094066,1.659552894024768,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18369.jpg
18311,10.725245533928147,106.65138372452434,1.659552894024768,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18370.jpg
18312,10.725697368374702,106.65139704824954,1.659552894024768,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18371.jpg
18313,10.72479369946266,106.65137040094066,91.8938268350228,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18372.jpg
18314,10.724778857244242,106.65182724329776,91.8938268350228,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18373.jpg
18315,10.724436999462212,106.65031390094146,105.56559028803768,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18374.jpg
18316,10.724316429814651,106.65075442950918,105.56559028803768,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18375.jpg
18317,10.724436999462212,106.65031390094146,274.41249529385857,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18376.jpg
18318,10.724495797857491,106.6498626501419,274.41249529385857,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18377.jpg
18319,10.724436999462212,106.65031390094146,2.813493498593842,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18378.jpg
18320,10.724887887154196,106.65034633030436,2.813493498593842,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18379.jpg
18321,10.725339589178914,106.65036293443222,2.813493498593842,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18380.jpg
18322,10.725791224810688,106.6503817401296,2.813493498593842,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18381.jpg
18323,10.727062699461998,106.65145520094184,181.57578921765872,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18382.jpg
18324,10.726610846165814,106.65144254952403,181.57578921765872,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18383.jpg
18325,10.727062699461998,106.65145520094184,89.9133438928992,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18384.jpg
18326,10.727063378369778,106.65191229265211,89.9133438928992,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18385.jpg
18327,10.727062699461998,106.65145520094184,271.5088791163709,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18386.jpg
18328,10.72707452494391,106.65099826504922,271.5088791163709,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18387.jpg
18329,10.727283299464048,106.6554147009382,351.4766804135109,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18388.jpg
18330,10.72773026861246,106.65534652337465,351.4766804135109,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18389.jpg
18331,10.727283299464048,106.6554147009382,272.3152955893148,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18390.jpg
18332,10.727301442455689,106.65495797748396,272.3152955893148,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18391.jpg
18333,10.73063119946091,106.65152750094376,260.94017763379463,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18392.jpg
18334,10.730562434948595,106.65107772849336,260.94017763379463,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18393.jpg
18335,10.73063119946091,106.65152750094376,91.09357341444688,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18394.jpg
