u,v,key,osmid,highway,name,oneway,reversed,length,geometry,maxspeed,lanes,service,ref,bridge,width,tunnel,access,junction
6585723720,6585723722,0,701231255,residential,Đường Số 8,False,False,53.553160795581455,"LINESTRING (106.7845852 10.7972486, 106.7845814 10.7977302)",,,,,,,,,
6585723720,7774026394,0,832711306,residential,,False,False,60.27642293137089,"LINESTRING (106.7845852 10.7972486, 106.7846126 10.7969807, 106.784661 10.7968667, 106.784733 10.7967352)",,,,,,,,,
6585723722,6585723720,0,701231255,residential,Đường Số 8,False,True,53.553160795581455,"LINESTRING (106.7845814 10.7977302, 106.7845852 10.7972486)",,,,,,,,,
6585723722,6585723725,0,701231255,residential,Đường Số 8,False,False,63.88338338899426,"LINESTRING (106.7845814 10.7977302, 106.7845785 10.7981086, 106.784577 10.7983047)",,,,,,,,,
6585723725,6585723726,0,701231255,residential,Đường Số 8,False,False,48.137784264285074,"LINESTRING (106.784577 10.7983047, 106.7845736 10.7987376)",,,,,,,,,
6585723725,6585723722,0,701231255,residential,Đường Số 8,False,True,63.88338338899426,"LINESTRING (106.784577 10.7983047, 106.7845785 10.7981086, 106.7845814 10.7977302)",,,,,,,,,
6585723726,6585723725,0,701231255,residential,Đường Số 8,False,True,48.137784264285074,"LINESTRING (106.7845736 10.7987376, 106.784577 10.7983047)",,,,,,,,,
6595074276,8366717708,0,702302878,residential,Đường Số 27,False,False,24.13598478325645,"LINESTRING (106.7298915 10.7926773, 106.7299734 10.7928789)",,,,,,,,,
6595074277,10699304707,0,263609086,residential,Đường Số 27,False,False,14.688655390006321,"LINESTRING (106.730081 10.7931436, 106.7299517 10.7931799)",,2,,,,,,,
6595074277,2692325212,0,263609086,residential,Đường Số 27,False,True,58.51270154769572,"LINESTRING (106.730081 10.7931436, 106.7305961 10.7929991)",,2,,,,,,,
6595074277,8366717708,0,702302878,residential,Đường Số 27,False,True,31.69310635112434,"LINESTRING (106.730081 10.7931436, 106.7299734 10.7928789)",,,,,,,,,
6622260203,11414431827,0,604154943,residential,,False,True,8.949379982647255,"LINESTRING (106.8016926 10.7743343, 106.8016107 10.7743322)",,,,,,,,,
6622260203,12999647236,0,"[604533648, 1414693840, 604154943]",residential,,False,"[False, True]",218.97164933498647,"LINESTRING (106.8016926 10.7743343, 106.8017865 10.7743451, 106.8018788 10.774365, 106.8019667 10.7744057, 106.8034147 10.7749867, 106.8035372 10.7750788)",,,,,yes,,,,
6622260203,12999647275,0,1414693838,service,,False,True,38.70604958568314,"LINESTRING (106.8016926 10.7743343, 106.8017664 10.7745947, 106.8017732 10.7746722)",,,,,,,,,
6622538303,6622538304,0,236357190,trunk,Võ Chí Công,False,True,30.36708982265222,"LINESTRING (106.7903749 10.7848904, 106.7902901 10.7848083, 106.7901816 10.7846942)",60,,,,,,,,
6622538303,5735994307,0,604538418,residential,Đường D,False,True,90.72134807368383,"LINESTRING (106.7903749 10.7848904, 106.7904159 10.7848057, 106.7904359 10.7847668, 106.7909409 10.7843039)",,,,,,,,,
6622538303,5735994319,0,1162403709,trunk,Võ Chí Công,False,False,146.37826704250114,"LINESTRING (106.7903749 10.7848904, 106.790448 10.7849903, 106.7908672 10.7854263, 106.7912816 10.7858584)",60,2,,,,,,,
6622538303,10810744288,0,1162403711,primary,Võ Chí Công,False,False,148.91842768050327,"LINESTRING (106.7903749 10.7848904, 106.7904938 10.7849166, 106.7913454 10.785804)",60,1,,,,,,,
6622538304,12011174625,0,236357190,trunk,Võ Chí Công,False,True,176.89136977148826,"LINESTRING (106.7901816 10.7846942, 106.7890471 10.783559)",60,,,,,,,,
6622538304,6622538303,0,236357190,trunk,Võ Chí Công,False,False,30.36708982265222,"LINESTRING (106.7901816 10.7846942, 106.7902901 10.7848083, 106.7903749 10.7848904)",60,,,,,,,,
6622538304,5737815331,0,797252060,residential,Đường D,False,False,95.11975558691623,"LINESTRING (106.7901816 10.7846942, 106.7902515 10.784702, 106.7903459 10.7846935, 106.7908748 10.7842346)",,,,,,,,,
6627017363,13198384327,0,719494696,trunk,Võ Nguyên Giáp,False,True,38.35322506151981,"LINESTRING (106.755234 10.8072743, 106.7550281 10.8069949)",60,2,,,,,,,
6627017363,6627017364,0,1435974591,trunk_link,,False,False,22.94266455878406,"LINESTRING (106.755234 10.8072743, 106.7552528 10.8074798)",80,,,,,,,,
6627017363,5456094852,0,566588297,trunk,Võ Nguyên Giáp,False,False,163.43038956143158,"LINESTRING (106.755234 10.8072743, 106.7553587 10.8074402, 106.7554905 10.8076524, 106.7557702 10.8081586, 106.7559573 10.8085573)",60,2,,,,,,,
6627017364,13198384326,0,1435974586,trunk,Võ Nguyên Giáp,False,True,76.50673776082257,"LINESTRING (106.7552528 10.8074798, 106.75485 10.8069169)",,3,,,,,,,
6627017364,6627017363,0,1435974591,trunk_link,,False,True,22.94266455878406,"LINESTRING (106.7552528 10.8074798, 106.755234 10.8072743)",80,,,,,,,,
6627017364,1854295679,0,"[53501872, 330532305, 719494698]",trunk,"['Cầu Rạch Chiếc', 'Võ Nguyên Giáp']",False,False,1193.792348210382,"LINESTRING (106.7552528 10.8074798, 106.7558478 10.8085946, 106.7562934 10.8096953, 106.7564237 10.8101015, 106.7566029 10.8108322, 106.7568246 10.8120037, 106.7575481 10.8158989, 106.7579417 10.8177178, 106.7579867 10.8178127)",80,3,,,yes,,,,
6627522589,11336095883,0,705425909,secondary,Nguyễn Cơ Thạch,False,False,19.305005433130127,"LINESTRING (106.7223487 10.7785549, 106.7222841 10.7787165)",60,4,,,,,,,
6627522589,4907667982,0,1044171284,secondary,Tố Hữu,False,True,14.461066978806913,"LINESTRING (106.7223487 10.7785549, 106.7222196 10.7785261)",50,4,,,,,,,
6627522589,4952626245,0,1042767840,secondary,Tố Hữu,False,False,65.02881702667767,"LINESTRING (106.7223487 10.7785549, 106.7225648 10.7786053, 106.7229301 10.7786804)",50,4,,,,,,,
6627522589,6627522606,0,"[705425908, 732142884, 1274986727]",secondary,"['Nguyễn Cơ Thạch', 'Cầu Cá Trê']",False,True,272.0828126182021,"LINESTRING (106.7223487 10.7785549, 106.7224 10.778385, 106.7224084 10.7783581, 106.7225164 10.7779783, 106.7225451 10.7777529, 106.7225853 10.7774578, 106.722607 10.7771136, 106.7226041 10.7768189, 106.7226002 10.7766492, 106.7225787 10.7764331, 106.7225465 10.7761855, 106.7225399 10.7761397)",60,4,,,yes,,,,
6627522594,11336095887,0,705425909,secondary,Nguyễn Cơ Thạch,False,True,16.584018193424708,"LINESTRING (106.7215256 10.7802161, 106.7215949 10.7800834)",60,4,,,,,,,
6627522594,4669863063,0,1156600347,residential,,False,False,15.509651664815241,"LINESTRING (106.7215256 10.7802161, 106.7213996 10.7801518)",,,,,,,,,
6627522594,13296412111,0,705425909,secondary,Nguyễn Cơ Thạch,False,False,73.55742846098003,"LINESTRING (106.7215256 10.7802161, 106.721219 10.7807771, 106.7212072 10.780799)",60,4,,,,,,,
6627522602,4622811304,0,705428714,secondary_link,,False,True,12.785375450599652,"LINESTRING (106.7223885 10.7748462, 106.7222735 10.7748676)",,,,,,,,,
6627522602,6627522606,0,732142884,secondary,Nguyễn Cơ Thạch,False,False,144.79852499020055,"LINESTRING (106.7223885 10.7748462, 106.7224017 10.7749787, 106.7224339 10.7753107, 106.7224768 10.7756479, 106.722509 10.7759272, 106.7225399 10.7761397)",60,4,,,,,,,
6627522602,6855606324,0,732142884,secondary,Nguyễn Cơ Thạch,False,True,141.7937968804726,"LINESTRING (106.7223885 10.7748462, 106.7224071 10.7745782, 106.7224339 10.7743674, 106.7224929 10.7741039, 106.7225787 10.7738298, 106.7226872 10.7736175)",60,4,,,,,,,
6627522606,4669863061,0,705428713,secondary_link,,False,False,14.297834795393833,"LINESTRING (106.7225399 10.7761397, 106.7224104 10.7761584)",,,,,,,,,
6627522606,6627522589,0,"[705425908, 732142884, 1274986727]",secondary,"['Nguyễn Cơ Thạch', 'Cầu Cá Trê']",False,False,272.08281261820207,"LINESTRING (106.7225399 10.7761397, 106.7225465 10.7761855, 106.7225787 10.7764331, 106.7226002 10.7766492, 106.7226041 10.7768189, 106.722607 10.7771136, 106.7225853 10.7774578, 106.7225451 10.7777529, 106.7225164 10.7779783, 106.7224084 10.7783581, 106.7224 10.778385, 106.7223487 10.7785549)",60,4,,,yes,,,,
6627522606,6627522602,0,732142884,secondary,Nguyễn Cơ Thạch,False,True,144.79852499020052,"LINESTRING (106.7225399 10.7761397, 106.722509 10.7759272, 106.7224768 10.7756479, 106.7224339 10.7753107, 106.7224017 10.7749787, 106.7223885 10.7748462)",60,4,,,,,,,
6627570248,11336095846,0,473163830,secondary,Nguyễn Cơ Thạch,False,False,10.560306209410378,"LINESTRING (106.7204755 10.7818424, 106.7205208 10.7817585)",60,4,,,,,,,
6627570248,5740364671,0,473163830,secondary,Nguyễn Cơ Thạch,False,True,10.879065251850461,"LINESTRING (106.7204755 10.7818424, 106.7204282 10.7819285)",60,4,,,,,,,
6627570248,11336095853,0,605281861,residential,,False,True,25.506184153003296,"LINESTRING (106.7204755 10.7818424, 106.7203122 10.7817618, 106.720268 10.7817373)",50,2,,,,,,,
6627570300,5740364667,0,605281858,residential,,False,True,147.74175559966318,"LINESTRING (106.7210063 10.7824629, 106.7222093 10.7830702)",50,2,,,,,,,
6627570300,4952626231,0,505291817,residential,,False,True,235.5522298917587,"LINESTRING (106.7210063 10.7824629, 106.720896 10.7826593, 106.7207273 10.7829598, 106.7203894 10.7835616, 106.7203733 10.7836117, 106.7204055 10.7837013, 106.7204565 10.7837408, 106.7210285 10.7839573, 106.7210761 10.7839753)",,,,,,,,,
6627570300,5740364668,0,605281858,residential,,False,False,67.33819048426227,"LINESTRING (106.7210063 10.7824629, 106.7206377 10.7822766, 106.7204581 10.7821859)",50,2,,,,,,,
6627597052,4947229073,0,725200606,tertiary,Tố Hữu,False,False,9.126954366190235,"LINESTRING (106.7173737 10.7664881, 106.7174115 10.7665613)",50,,,,,,,,
6627597052,8152553228,0,725200606,tertiary,Tố Hữu,False,True,12.170589900938689,"LINESTRING (106.7173737 10.7664881, 106.71732 10.7663922)",50,,,,,,,,
6627597052,12945991153,0,882686041,tertiary,Bùi Thiện Ngộ,False,False,21.660897929662774,"LINESTRING (106.7173737 10.7664881, 106.7175257 10.7664047, 106.7175473 10.766394)",50,,,,,,,no,
6627597052,11341010445,0,1056110284,tertiary,Trần Bạch Đằng,False,True,26.916038586812956,"LINESTRING (106.7173737 10.7664881, 106.7171689 10.7665682, 106.7171465 10.7665811)",60,,,,,,,,
6627597053,11341010440,0,1222703202,residential,,False,False,9.830837399247013,"LINESTRING (106.7162107 10.7671785, 106.7161568 10.7671077)",,,,,,,,,
6627597053,11341010445,0,1056110284,tertiary,Trần Bạch Đằng,False,False,121.97922837822213,"LINESTRING (106.7162107 10.7671785, 106.7164488 10.76701, 106.7166043 10.7669079, 106.7168156 10.7667768, 106.717043 10.7666406, 106.7171465 10.7665811)",60,,,,,,,,
6627597053,6627597055,0,"[705435179, 1056110284, 1056110285]",tertiary,"['Trần Bạch Đằng', 'Cầu số 14']",False,True,161.76219723174395,"LINESTRING (106.7162107 10.7671785, 106.7160202 10.7673228, 106.715803 10.7674996, 106.7156699 10.7676153, 106.71551 10.7677647, 106.7153672 10.7679039, 106.7152384 10.7680379, 106.7151232 10.7681621)",60,3,,,yes,,,,
6627597055,4508136742,0,705436823,tertiary_link,,False,False,14.227271894969828,"LINESTRING (106.7151232 10.7681621, 106.7152187 10.7682491)",,,,,,,,,
6627597055,9704179564,0,705436823,tertiary_link,,False,True,10.220696458735503,"LINESTRING (106.7151232 10.7681621, 106.7150545 10.7680997)",,,,,,,,,
6627597055,6627597053,0,"[705435179, 1056110284, 1056110285]",tertiary,"['Trần Bạch Đằng', 'Cầu số 14']",False,False,161.76219723174393,"LINESTRING (106.7151232 10.7681621, 106.7152384 10.7680379, 106.7153672 10.7679039, 106.71551 10.7677647, 106.7156699 10.7676153, 106.715803 10.7674996, 106.7160202 10.7673228, 106.7162107 10.7671785)",60,3,,,yes,,,,
6627597055,11341010488,0,705435179,tertiary,Trần Bạch Đằng,False,True,88.16479796808144,"LINESTRING (106.7151232 10.7681621, 106.7150018 10.7682966, 106.714849 10.7684814, 106.714731 10.7686276, 106.714621 10.768782)",60,3,,,,,,,
6627597056,11341010488,0,705435179,tertiary,Trần Bạch Đằng,False,False,14.142415407117952,"LINESTRING (106.7145438 10.7688841, 106.714621 10.768782)",60,3,,,,,,,
6627597056,11341010494,0,732220091,tertiary,Trần Bạch Đằng,False,True,12.87461886308655,"LINESTRING (106.7145438 10.7688841, 106.7144757 10.7689786)",60,,,,,,,,
6627597056,4508136741,0,875922336,residential,,False,True,14.254185343093889,"LINESTRING (106.7145438 10.7688841, 106.7146519 10.7689559)",,,,,,,,,
6627597056,8152553232,0,1201227115,residential,,False,True,10.888449673564425,"LINESTRING (106.7145438 10.7688841, 106.7144614 10.768829)",,,,,,,,,
6630658870,1929544935,0,321609996,tertiary,Phạm Thế Hiển,False,True,22.079326929185907,"LINESTRING (106.6247432 10.6994523, 106.6246876 10.6996432)",,,,,,,,,
6630658870,9476330813,0,705674911,tertiary,Phạm Thế Hiển,False,True,89.38950801565355,"LINESTRING (106.6247432 10.6994523, 106.6248237 10.6993561, 106.6248589 10.6992343, 106.6249881 10.6987868, 106.6249609 10.6987034)",,,,,,,,,
6630658870,9476330813,1,705674912,tertiary,Phạm Thế Hiển,False,False,88.508693010944,"LINESTRING (106.6247432 10.6994523, 106.6247378 10.6993322, 106.6248911 10.6987775, 106.6249609 10.6987034)",,,,,,,,,
6636800083,2685998048,0,692063959,residential,Đường 817 Tạ Quang Bửu,False,False,8.781055134079443,"LINESTRING (106.6689873 10.7361399, 106.6690325 10.7360746)",,,,,,,,,
6636800083,5753408321,0,1212659705,secondary,Tạ Quang Bửu,False,False,22.67822798353349,"LINESTRING (106.6689873 10.7361399, 106.6688057 10.7360411)",,2,,,,,,,
6636800083,5753408316,0,1212659705,secondary,Tạ Quang Bửu,False,True,80.94480536210034,"LINESTRING (106.6689873 10.7361399, 106.6696412 10.7364822)",,2,,,,,,,
6636805419,1395036576,0,232504355,tertiary,Phan Xích Long,False,True,47.574125437039456,"LINESTRING (106.685447 10.7996155, 106.6855408 10.7995731, 106.6856518 10.7995369, 106.6858509 10.7994563)",,,,,,,,,
6636805419,6636805420,0,1420012363,tertiary,,False,True,15.908853042258652,"LINESTRING (106.685447 10.7996155, 106.6854605 10.7995999, 106.6854679 10.7995808, 106.6854684 10.7995604, 106.685463 10.7995433, 106.685449 10.7995249, 106.6854314 10.799514, 106.6854111 10.7995095)",,,,,,,,no,roundabout
6636805419,11039515896,0,1420012366,tertiary,,False,False,2.4354284069646415,"LINESTRING (106.685447 10.7996155, 106.6854378 10.7996217, 106.6854276 10.7996261)",,,,,,,,,roundabout
6636805420,1395036575,0,120276786,tertiary,Phan Xích Long,False,False,38.66108103931484,"LINESTRING (106.6854111 10.7995095, 106.6854961 10.7994693, 106.6855707 10.7994297, 106.6857296 10.7993581)",,,,,,,,,
6636805420,6636805419,0,1420012363,tertiary,,False,False,15.908853042258652,"LINESTRING (106.6854111 10.7995095, 106.6854314 10.799514, 106.685449 10.7995249, 106.685463 10.7995433, 106.6854684 10.7995604, 106.6854679 10.7995808, 106.6854605 10.7995999, 106.685447 10.7996155)",,,,,,,,no,roundabout
6636805420,11039515895,0,1420012364,tertiary,,False,True,8.890473936187547,"LINESTRING (106.6854111 10.7995095, 106.6853949 10.7995109, 106.6853796 10.7995164, 106.6853663 10.7995257, 106.685356 10.7995381, 106.6853495 10.7995527)",,,,,,,,,roundabout
6636840134,4202267595,0,32585346,residential,Phong Phú,False,False,56.489543403880475,"LINESTRING (106.6611046 10.7433769, 106.6611341 10.7438337, 106.6611387 10.7438838)",,2,,,,,,,
6636840134,6450097022,0,900722593,residential,,False,False,135.43385641306523,"LINESTRING (106.6611046 10.7433769, 106.6612011 10.7433894, 106.661417 10.7434303, 106.6614486 10.7434421, 106.661476 10.7434573, 106.6615243 10.7434896, 106.6615391 10.7435126, 106.6615414 10.7435442, 106.6614962 10.7438651, 106.6614371 10.7441253, 106.6614184 10.7442129, 106.6614163 10.7442587)",,,,,,,,,
6636840134,4202267305,0,"[1150609219, 32576373]","['residential', 'tertiary']","['Phong Phú', 'Nguyễn Duy']",False,True,193.22690774328976,"LINESTRING (106.6611046 10.7433769, 106.6610375 10.7433552, 106.6607384 10.7432761, 106.6606781 10.7432596, 106.6605748 10.7431973, 106.6602216 10.7431239, 106.6593905 10.7429822)",,2,,,,,,,
6636996518,1998235248,0,297560392,tertiary,Trường Sa,False,False,81.59610389263719,"LINESTRING (106.6950505 10.7938363, 106.6950052 10.7938641, 106.6949231 10.7939571, 106.6948763 10.794091, 106.6948576 10.7943146, 106.6948898 10.7945043)",,2,,,,,,,
6636996518,8819549380,0,"[297560392, 1267635537, 189165777]",tertiary,Trường Sa,False,True,169.38534967399875,"LINESTRING (106.6950505 10.7938363, 106.6951286 10.7938035, 106.6952265 10.7937758, 106.6953381 10.7937672, 106.6954301 10.7937774, 106.6955904 10.7938202, 106.6956782 10.7938248, 106.6957782 10.7938112, 106.6958445 10.7938084, 106.6960271 10.7938238, 106.6962161 10.7938529, 106.6963614 10.7938956, 106.6964775 10.7939519, 106.6965567 10.793974)",,2,,,,,,,
6636996518,1998235246,0,608817753,service,Hẻm 23/5 Lê Văn Duyệt,False,True,139.16401459733194,"LINESTRING (106.6950505 10.7938363, 106.695078 10.7939229, 106.6950862 10.7939426, 106.695095 10.7939512, 106.695114 10.7939577, 106.6951371 10.7939598, 106.6957234 10.7939905, 106.6957471 10.7939961, 106.6957627 10.7940068, 106.6957701 10.7940241, 106.6957718 10.7940512, 106.6957486 10.7943735, 106.6957425 10.7944697)",,,,,,,,,
6637081013,5350664449,0,554447743,primary,Lê Văn Duyệt,False,True,31.16645145325372,"LINESTRING (106.6961899 10.7977069, 106.6962067 10.7979867)",,2,,,,,,,
6637081013,5350664365,0,1176119024,primary,Lê Văn Duyệt,False,False,40.81332636951427,"LINESTRING (106.6961899 10.7977069, 106.6961678 10.7973405)",,2,,,,,,,
6637081013,5764779820,0,1176119259,residential,Hẻm 128 Lê Văn Duyệt,False,True,13.803001016199591,"LINESTRING (106.6961899 10.7977069, 106.6963159 10.7976974)",,,,,,,,,
6637081017,411925963,0,706343734,primary,Đinh Tiên Hoàng,False,False,10.88166331976326,"LINESTRING (106.6959714 10.7918123, 106.6958718 10.7918102)",,,,,,,,,
6637081017,411926524,0,1177480625,primary,Đinh Tiên Hoàng,False,True,34.64629192625,"LINESTRING (106.6959714 10.7918123, 106.6962001 10.7915964)",,3,,,,,,,
6637081017,6637081019,0,706343737,primary,Đinh Tiên Hoàng,False,False,98.14242441407526,"LINESTRING (106.6959714 10.7918123, 106.6959733 10.7920062, 106.6959977 10.7925783, 106.6960027 10.7926943)",,3,,,,,,,
6637081019,366440881,0,817909613,tertiary,,False,False,10.074517777344983,"LINESTRING (106.6960027 10.7926943, 106.6959108 10.7926866)",,,,,,,,,
6637081019,2231246984,0,35114765,tertiary,Nguyễn Huy Tự,False,True,32.584915528563485,"LINESTRING (106.6960027 10.7926943, 106.6960802 10.7926964, 106.6963009 10.7927026)",,2,,,,,,,
6637081019,6637081017,0,706343737,primary,Đinh Tiên Hoàng,False,True,98.14242441407526,"LINESTRING (106.6960027 10.7926943, 106.6959977 10.7925783, 106.6959733 10.7920062, 106.6959714 10.7918123)",,3,,,,,,,
